 m n lenL1 lenS1 Hright1 Hleft1 Area1 CosA1 lenL2 lenS2 Hright2 Hleft2 Area2 CosA2 Dcen Datom Dcenp1 Dcenp2 CosL CosS CosN CosO AreaPJ
  244 2003    1.38505    1.10121    0.22953    1.10048    0.93336    0.97492    1.38593    1.11143    0.25385    1.14037    0.92904    0.86447    0.60824    0.24530    0.07331   -0.39884    0.89442    0.67118   -0.08774   -0.57713   -0.08843
  244 2026    1.38505    1.10121    0.22953    1.10048    0.93336    0.97492    1.40549    1.05525    0.27649    1.11560    0.89934    0.98866    1.20788    0.45804   -0.68675    0.94370    0.21566   -0.38423    0.18461   -0.21743    0.14764
  245  360    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.37060    1.07525    0.25596    1.10481    0.90462    0.90989    1.19204    0.24789   -0.56090    0.16652   -0.21612    0.56262   -0.16873   -0.46911    0.05536
  245  551    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.40325    1.09603    0.26575    1.14843    0.91174    0.90706    0.89012    0.24302    0.19081    0.34891    0.96001    0.98227    0.19783    0.92804    0.20939
  245  693    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.43080    1.09270    0.28367    1.16007    0.93377    0.99944    0.56177    0.29565    0.48562   -0.33574    0.92411    0.65792   -0.06165   -0.63295   -0.06332
  245 1031    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.41793    1.09902    0.27968    1.16661    0.92024    0.95331    0.84132    0.27203   -0.51200   -0.33430   -0.00342    0.68014   -0.13662   -0.16766    0.00160
  245 1432    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.40771    1.07354    0.29589    1.14474    0.92519    0.98960    1.29380    0.21462   -0.32451   -0.60289    0.16530   -0.45402    0.04809   -0.11513    0.05130
  245 1487    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.40442    1.11036    0.26867    1.14816    0.95188    0.96475    0.55574    0.28965    0.14508    0.50681   -0.97288   -0.83841   -0.10983    0.31025    0.11759
  245 1630    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.38237    1.07970    0.26160    1.11202    0.91959    0.87868    1.15172    0.23189   -0.37026    0.32668    0.95579    0.89252    0.15303    0.68339    0.16134
  245 1815    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.38573    1.09040    0.27320    1.13342    0.92854    0.94408    1.01418    0.26636   -0.07631   -0.81469   -0.15248   -0.41670    0.01511    0.65217   -0.00477
  245 1863    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.39805    1.09956    0.25891    1.12920    0.93954    0.95404    1.01505    0.28604    0.09979   -0.98070   -0.03430    0.38201   -0.07637    0.16721    0.07345
  245 1909    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.38781    1.10752    0.25186    1.12342    0.94836    0.98757    0.82713    0.28214   -0.39856   -0.33072   -0.12432   -0.82970    0.11468   -0.49459   -0.02488
  245 2054    1.39486    1.09826    0.24439    1.12844    0.90894    0.88549    1.40068    1.07292    0.27551    1.13622    0.89724    0.90137    1.08897    0.36996    0.16716    0.03535    0.19982   -0.33608    0.19699   -0.54454    0.09122
  246  332    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.39012    1.06955    0.26864    1.11100    0.91618    0.96239    0.66744    0.32690    0.11874    0.63404    0.99372    0.65605    0.01890   -0.40799    0.02104
  246  484    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.40590    1.11877    0.26037    1.14639    0.96035    0.99375    0.53997    0.25896   -0.22626   -0.52779   -0.98396   -0.89416   -0.11833    0.44594    0.13257
  246  512    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.41958    1.07397    0.25604    1.12317    0.89951    0.92809    1.02586    0.25052    0.08216    0.58364    0.29320   -0.06273    0.11669    0.10773    0.03840
  246  570    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.41786    1.09199    0.28219    1.15168    0.93666    0.99699    1.30655    0.38715    0.04520    0.52076   -0.01244    0.69991   -0.02584   -0.07232    0.00044
  246  730    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.42226    1.10239    0.26918    1.15185    0.93931    0.99315    0.44832    0.25081    0.36336    0.37760    0.96655    0.94679    0.16752    0.77914    0.18417
  246  732    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.40066    1.08155    0.27232    1.13269    0.91796    0.99911    0.59123    0.28618   -0.36574    0.08540   -0.92645   -0.57071    0.06401   -0.78636   -0.06672
  246  762    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.39483    1.08308    0.26477    1.11927    0.92826    0.94080    0.55359    0.25392    0.25346   -0.28779    0.93119    0.59151   -0.11426   -0.99379   -0.11935
  246 1350    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.41440    1.10872    0.23866    1.13717    0.91876    0.99230    1.13056    0.22422   -0.01514   -0.72241   -0.18660   -0.40009   -0.10465    0.60750    0.03166
  246 1356    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.40681    1.10612    0.23771    1.12428    0.93052    0.99638    1.52899    0.48532   -0.43324    0.78827   -0.97614   -0.62471   -0.15905    0.46232    0.17319
  246 1482    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.41550    1.11762    0.27665    1.16768    0.95495    0.92255    1.03627    0.22951   -0.45216   -0.22254    0.29518    0.21646    0.05019    0.71359    0.01695
  246 1980    1.40180    1.10547    0.28328    1.16313    0.93820    0.96165    1.42342    1.11396    0.26370    1.14666    0.96677    0.99947    1.16381    0.24126   -0.23661    0.11887   -0.03770    0.59921   -0.13690   -0.19675    0.00600
  247  369    1.36587    1.09376    0.24458    1.11156    0.91080    0.85571    1.39514    1.12917    0.23892    1.13713    0.95467    0.95517    0.50667    0.31035   -0.31793    0.41316   -0.97735   -0.46960    0.10402   -0.91773   -0.10944
  247  764    1.36587    1.09376    0.24458    1.11156    0.91080    0.85571    1.40121    1.09845    0.25745    1.12972    0.93549    0.93527    0.76596    0.31369   -0.25142    0.45167   -0.35244    0.76891   -0.16681   -0.99755    0.06542
  247  778    1.36587    1.09376    0.24458    1.11156    0.91080    0.85571    1.41566    1.09322    0.25631    1.14485    0.90162    0.72715    0.53266    0.22937    0.19802   -0.42093   -0.94695   -0.63671    0.13775   -0.99684   -0.13897
  247 1388    1.36587    1.09376    0.24458    1.11156    0.91080    0.85571    1.40879    1.07496    0.27477    1.14199    0.89485    0.82825    0.58635    0.23027    0.16948    0.33096   -0.99685   -0.98493   -0.21399    0.96376    0.22798
  247 1520    1.36587    1.09376    0.24458    1.11156    0.91080    0.85571    1.42442    1.09756    0.25821    1.14080    0.92935    0.99990    0.93477    0.25405   -0.18332    0.19579    0.33318   -0.74962    0.16274   -0.94908    0.06287
  247 1560    1.36587    1.09376    0.24458    1.11156    0.91080    0.85571    1.40916    1.05583    0.31368    1.14556    0.91623    0.99145    1.35237    0.22460   -0.60067   -0.49546   -0.51773   -0.36122    0.13316   -0.53381   -0.14601
  247 1607    1.36587    1.09376    0.24458    1.11156    0.91080    0.85571    1.40144    1.09193    0.26790    1.12872    0.94146    0.98634    1.41180    0.28247   -0.17394    0.36120   -0.30605   -0.89160    0.00859    0.07072   -0.00332
  247 1665    1.36587    1.09376    0.24458    1.11156    0.91080    0.85571    1.41540    1.07613    0.26410    1.13182    0.90087    0.97256    1.59820    0.40229    0.26399    0.48774   -0.53581   -0.64243    0.16380   -0.62592   -0.13948
  247 1760    1.36587    1.09376    0.24458    1.11156    0.91080    0.85571    1.40781    1.08861    0.26151    1.11485    0.95157    0.98004    1.41610    0.41598   -0.68562    0.62936    0.23676    0.86942    0.00024    0.04837    0.00007
  247 2087    1.36587    1.09376    0.24458    1.11156    0.91080    0.85571    1.40902    1.09120    0.25723    1.12702    0.92844    0.87040    1.00923    0.19743    0.50882    0.12771   -0.22690    0.80360   -0.15876   -0.60910    0.04933
  248  559    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.40533    1.10042    0.26072    1.14486    0.92068    0.95057    1.17356    0.29378   -0.55863   -0.97933    0.03227    0.44871    0.05724    0.37798    0.00578
  248  610    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.37535    1.09053    0.26242    1.12999    0.90874    0.91728    1.45026    0.42197   -0.38743   -0.55560   -0.14287    0.00484    0.14228   -0.02950   -0.06364
  248  726    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.40297    1.09432    0.27298    1.13980    0.93711    0.94943    0.60148    0.27467    0.11215    0.48714    0.96502    0.89567    0.09096    0.28900    0.10272
  248  910    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.36688    1.08935    0.23543    1.10154    0.90311    0.97831    1.29912    0.30883    0.85813   -0.40636    0.26415    0.55209    0.13371    0.29603    0.10590
  248 1166    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.40606    1.11004    0.25816    1.15263    0.92427    0.91332    1.42252    0.21430    0.59168   -0.29091    0.33273    0.14582    0.12084    0.66466    0.04438
  248 1309    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.40935    1.08640    0.27732    1.14199    0.92698    0.99937    0.59244    0.21365    0.26744   -0.30600   -0.91484   -0.61248    0.12661   -0.99507   -0.13136
  248 1392    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.40586    1.09404    0.28108    1.15042    0.93380    0.99909    0.46661    0.25588   -0.20740    0.46349    0.94901    0.69382   -0.01882   -0.41186   -0.02024
  248 1499    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.38501    1.10161    0.24543    1.12717    0.91462    0.83091    1.29212    0.22404   -0.60897   -0.96671    0.09473    0.05989   -0.18960   -0.26493   -0.19786
  248 1536    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.39570    1.11180    0.23676    1.14326    0.89842    0.81795    0.64074    0.25654   -0.34441    0.30324    0.91949    0.64124   -0.12169   -0.91750   -0.11864
  248 1633    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.42570    1.10120    0.27424    1.15922    0.93430    0.98557    1.24187    0.26662   -0.11838   -0.12430    0.06601   -0.86946    0.19463   -0.88881    0.01463
  248 1800    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.42111    1.10556    0.26979    1.15575    0.93978    0.99466    1.46301    0.43372    0.17555   -0.92632    0.41026    0.64725    0.14188    0.49928    0.13292
  248 1824    1.40146    1.09086    0.26840    1.12870    0.94000    0.99845    1.40989    1.08523    0.26715    1.12922    0.92943    0.99791    0.47575    0.26694    0.46772   -0.17171   -0.96542   -0.64445    0.03083   -0.51524   -0.03400
  249  284    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.41488    1.09925    0.26006    1.14413    0.92431    0.95231    1.29341    0.30844    0.76872   -0.05446   -0.34010   -0.11641   -0.08622    0.50233    0.03208
  249  331    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.41480    1.09581    0.29280    1.17034    0.92851    0.99705    1.18764    0.31406   -0.56365   -0.04777   -0.83748   -0.94278   -0.04914    0.16235    0.05203
  249  344    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.42305    1.10548    0.27792    1.14989    0.96701    0.99019    0.93868    0.24312    0.87385    0.04642   -0.23026    0.39442    0.06739   -0.23949   -0.06531
  249  354    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.41331    1.09103    0.27199    1.13957    0.93497    0.99788    0.96032    0.28845    0.93877    0.55352    0.02163    0.34864    0.03486    0.34672    0.00110
  249  376    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.39807    1.08274    0.27020    1.12731    0.92492    0.95490    1.11987    0.22961    0.76065    0.16461   -0.17305   -0.46438   -0.05856    0.44949    0.01332
  249  499    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.37060    1.10182    0.23377    1.09906    0.93490    0.95922    0.54542    0.26715   -0.40518   -0.24682    0.99063    0.96555    0.17584    0.77916    0.18696
  249  874    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.42471    1.06965    0.27957    1.13570    0.91358    0.98904    0.70898    0.23892   -0.04835   -0.32056    0.98098    0.97405    0.19744    0.92408    0.21955
  249  923    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.40795    1.13035    0.24599    1.16818    0.92031    0.97793    1.24967    0.32886    0.84457   -0.35941   -0.02394   -0.35382   -0.13985    0.09293    0.01386
  249 1055    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.41904    1.09882    0.24536    1.14586    0.89355    0.99639    1.18416    0.23282    0.51457    0.41360    0.06625   -0.10405   -0.11611    0.04284   -0.03911
  249 1214    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.41402    1.09906    0.27619    1.15417    0.93485    0.94755    1.05065    0.29131    0.87883    0.29151   -0.05507    0.71913   -0.05984   -0.27160    0.00505
  249 1235    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.42885    1.05943    0.28847    1.15236    0.87624    0.90907    0.58398    0.26374   -0.26018    0.48262   -0.87892   -0.77059    0.05443   -0.57544   -0.05261
  249 1371    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.40897    1.09492    0.26941    1.14472    0.92680    0.97386    1.12045    0.21511    0.89782    0.70498    0.06890    0.03543    0.14813    0.10942    0.15545
  249 1374    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.40974    1.08649    0.27275    1.14347    0.91612    0.94400    1.27697    0.49730    0.58047    1.02692   -0.09362    0.26926    0.00966    0.24970   -0.00149
  249 1412    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.42844    1.08184    0.28207    1.15315    0.91645    0.94647    1.21445    0.30606    1.02061   -0.16107    0.09911   -0.63732    0.06897   -0.19236    0.00949
  249 1462    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.41275    1.10753    0.27861    1.16442    0.93919    0.97511    1.06587    0.22252    0.67892    0.20241   -0.02083    0.70087   -0.15804   -0.51593    0.00365
  249 1566    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.40775    1.08948    0.27774    1.16063    0.89863    0.79617    1.18487    0.29200    0.61322    0.93413    0.01327    0.02518    0.12174    0.14428    0.03250
  249 1624    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.39531    1.10230    0.25819    1.12759    0.94554    0.98535    1.16366    0.24814   -0.07320    0.23817   -0.11979   -0.23608   -0.05949    0.81737    0.00968
  249 1699    1.40531    1.08394    0.28927    1.15415    0.91819    0.99342    1.41488    1.08700    0.27829    1.14201    0.93377    0.98998    1.22205    0.48389   -0.58547    0.39890    0.65835    0.91175   -0.15897   -0.88519   -0.11755
